col0 col1
20604.56 82744633720832.0
20604.6 82762014916608.0
20604.64 82779932983296.0
20604.68 82794252337152.0
20604.72 82803320422400.0
20604.76 82807397285888.0
20604.8 82807716052992.0
20604.84 82805946056704.0
20604.88 82803664355328.0
20604.92 82801391042560.0
20604.96 82797540671488.0
20605.0 82788489363456.0
20605.04 82771284328448.0
20605.08 82748735750144.0
20605.12 82731547492352.0
20605.16 82731094507520.0
20605.2 82748140158976.0
20605.24 82771905085440.0
20605.28 82790703955968.0
20605.32 82800459907072.0
20605.36 82803488194560.0
20605.4 82803429474304.0
20605.44 82802657722368.0
20605.48 82802196348928.0
20605.52 82802162794496.0
20605.56 82802238291968.0
20605.6 82802112462848.0
20605.64 82801634312192.0
20605.68 82800577347584.0
20605.72 82798329200640.0
20605.76 82793983901696.0
20605.8 82787432398848.0
20605.84 82780687958016.0
20605.88 82777189908480.0
20605.92 82778674692096.0
20605.96 82783389089792.0
20606.0 82787977658368.0
20606.04 82790301302784.0
20606.08 82789823152128.0
20606.12 82786685812736.0
20606.16 82781677813760.0
20606.2 82776837586944.0
20606.24 82774757212160.0
20606.28 82776359436288.0
20606.32 82780033646592.0
20606.36 82783338758144.0
20606.4 82785066811392.0
20606.44 82785536573440.0
20606.48 82785536573440.0
20606.52 82785301692416.0
20606.56 82783959515136.0
20606.6 82779446444032.0
20606.64 82769447223296.0
20606.68 82754381283328.0
20606.72 82740045152256.0
20606.76 82734852603904.0
20606.8 82741982920704.0
20606.84 82755949953024.0
20606.88 82768314761216.0
20606.92 82774857875456.0
20606.96 82776502042624.0
20607.0 82775931617280.0
20607.04 82775067590656.0
20607.08 82774564274176.0
20607.12 82774430056448.0
20607.16 82774513942528.0
20607.2 82774639771648.0
20607.24 82774463610880.0
20607.28 82773515698176.0
20607.32 82771418546176.0
20607.36 82768188932096.0
20607.4 82763726192640.0
20607.44 82756470046720.0
20607.48 82743568367616.0
20607.52 82725172150272.0
20607.56 82708789198848.0
20607.6 82704980770816.0
20607.64 82716758376448.0
20607.68 82736144449536.0
20607.72 82752569344000.0
20607.76 82761553543168.0
20607.8 82764565053440.0
20607.84 82764598607872.0
20607.88 82763533254656.0
20607.92 82762082025472.0
20607.96 82760312029184.0
20608.0 82757938053120.0
20608.04 82754104459264.0
20608.08 82746646986752.0
20608.12 82730389864448.0
20608.16 82694402736128.0
20608.2 82619609907200.0
20608.24 82481072046080.0
20608.28 82259226918912.0
20608.32 81959963328512.0
20608.36 81629292789760.0
20608.4 81345254522880.0
20608.44 81187523526656.0
20608.48 81203134726144.0
20608.52 81387205951488.0
20608.56 81684808597504.0
20608.6 82013826580480.0
20608.64 82300121382912.0
20608.68 82505147351040.0
20608.72 82629139365888.0
20608.76 82693974917120.0
20608.8 82724064854016.0
20608.84 82736958144512.0
20608.88 82742352019456.0
20608.92 82744700829696.0
20608.96 82745799737344.0
20609.0 82746328219648.0
20609.04 82746546323456.0
20609.08 82746579877888.0
20609.12 82746479214592.0
20609.16 82746286276608.0
20609.2 82746017841152.0
20609.24 82745699074048.0
20609.28 82745329975296.0
20609.32 82744910544896.0
20609.36 82744432394240.0
20609.4 82743870357504.0
20609.44 82743207657472.0
20609.48 82742519791616.0
20609.52 82741899034624.0
20609.56 82741454438400.0
20609.6 82741118894080.0
20609.64 82740791738368.0
20609.68 82740389085184.0
20609.72 82739902545920.0
20609.76 82739357286400.0
20609.8 82738786861056.0
20609.84 82738166104064.0
20609.88 82737495015424.0
20609.92 82736748429312.0
20609.96 82735867625472.0
20610.0 82734751940608.0
20610.04 82733392986112.0
20610.08 82732017254400.0
20610.12 82731086118912.0
20610.16 82730876403712.0
20610.2 82731178393600.0
20610.24 82731513937920.0
20610.28 82731539103744.0
20610.32 82731245502464.0
20610.36 82730758963200.0
20610.4 82730163372032.0
20610.44 82729441951744.0
20610.48 82728477261824.0
20610.52 82727135084544.0
20610.56 82725507694592.0
20610.6 82724039688192.0
20610.64 82723242770432.0
20610.68 82723200827392.0
20610.72 82723494428672.0
20610.76 82723637035008.0
20610.8 82723494428672.0
20610.84 82723016278016.0
20610.88 82721967702016.0
20610.92 82719727943680.0
20610.96 82715776909312.0
20611.0 82710710190080.0
20611.04 82706666881024.0
20611.08 82705911906304.0
20611.12 82708554317824.0
20611.16 82712455020544.0
20611.2 82715365867520.0
20611.24 82716548661248.0
20611.28 82716456386560.0
20611.32 82715776909312.0
20611.36 82714979991552.0
20611.4 82714275348480.0
20611.44 82713671368704.0
20611.48 82713109331968.0
20611.52 82712622792704.0
20611.56 82712245305344.0
20611.6 82711926538240.0
20611.64 82711557439488.0
20611.68 82711062511616.0
20611.72 82710315925504.0
20611.76 82708889862144.0
20611.8 82705752522752.0
20611.84 82699553341440.0
20611.88 82690267152384.0
20611.92 82680989351936.0
20611.96 82676761493504.0
20612.0 82680024662016.0
20612.04 82688027394048.0
20612.08 82695820410880.0
20612.12 82700593528832.0
20612.16 82702539685888.0
20612.2 82702908784640.0
20612.24 82702640349184.0
20612.28 82702137032704.0
20612.32 82701499498496.0
20612.36 82700727746560.0
20612.4 82699763056640.0
20612.44 82698664148992.0
20612.48 82697649127424.0
20612.52 82696952872960.0
20612.56 82696583774208.0
20612.6 82696332115968.0
20612.64 82696004960256.0
20612.68 82695602307072.0
20612.72 82695166099456.0
20612.76 82694721503232.0
20612.8 82694193020928.0
20612.84 82693547098112.0
20612.88 82692775346176.0
20612.92 82691986817024.0
20612.96 82691290562560.0
20613.0 82690762080256.0
20613.04 82690342649856.0
20613.08 82689939996672.0
20613.12 82689470234624.0
20613.16 82688891420672.0
20613.2 82688170000384.0
20613.24 82687247253504.0
20613.28 82686131568640.0
20613.32 82685007495168.0
20613.36 82684177022976.0
20613.4 82683791147008.0
20613.44 82683682095104.0
20613.48 82683547877376.0
20613.52 82683212333056.0
20613.56 82682725793792.0
20613.6 82682172145664.0
20613.64 82681551388672.0
20613.68 82680779636736.0
20613.72 82679714283520.0
20613.76 82678330163200.0
20613.8 82676887322624.0
20613.84 82675855523840.0
20613.88 82675503202304.0
20613.92 82675670974464.0
20613.96 82675905855488.0
20614.0 82675889078272.0
20614.04 82675578699776.0
20614.08 82675058606080.0
20614.12 82674421071872.0
20614.16 82673691262976.0
20614.2 82672936288256.0
20614.24 82672223256576.0
20614.28 82671636054016.0
20614.32 82671157903360.0
20614.36 82670713307136.0
20614.4 82670226767872.0
20614.44 82669689896960.0
20614.48 82669102694400.0
20614.52 82668490326016.0
20614.56 82667836014592.0
20614.6 82667064262656.0
20614.64 82666032463872.0
20614.68 82664606400512.0
20614.72 82662869958656.0
20614.76 82661158682624.0
20614.8 82659858448384.0
20614.84 82659061530624.0
20614.88 82658684043264.0
20614.92 82658658877440.0
20614.96 82658776317952.0
20615.0 82658491105280.0
20615.04 82657048264704.0
20615.08 82653852205056.0
20615.12 82649171361792.0
20615.16 82644591181824.0
20615.2 82642343034880.0
20615.24 82643509051392.0
20615.28 82646956769280.0
20615.32 82650547093504.0
20615.36 82652887515136.0
20615.4 82653868982272.0
20615.44 82653969645568.0
20615.48 82653642489856.0
20615.52 82653147561984.0
20615.56 82652610691072.0
20615.6 82652057042944.0
20615.64 82651503394816.0
20615.68 82650907803648.0
20615.72 82650261880832.0
20615.76 82649574014976.0
20615.8 82648902926336.0
20615.84 82648282169344.0
20615.88 82647720132608.0
20615.92 82647183261696.0
20615.96 82646612836352.0
20616.0 82645975302144.0
20616.04 82645220327424.0
20616.08 82644364689408.0
20616.12 82643467108352.0
20616.16 82642661801984.0
20616.2 82641999101952.0
20616.24 82641386733568.0
20616.28 82640690479104.0
20616.32 82639910338560.0
20616.36 82639155363840.0
20616.4 82638593327104.0
20616.44 82638241005568.0
20616.48 82638014513152.0
20616.52 82637804797952.0
20616.56 82637511196672.0
20616.6 82637100154880.0
20616.64 82636596838400.0
20616.68 82636043190272.0
20616.72 82635447599104.0
20616.76 82634818453504.0
20616.8 82634113810432.0
20616.84 82633325281280.0
20616.88 82632461254656.0
20616.92 82631630782464.0
20616.96 82630984859648.0
20617.0 82630540263424.0
20617.04 82630162776064.0
20617.08 82629684625408.0
20617.12 82628929650688.0
20617.16 82627562307584.0
20617.2 82624911507456.0
20617.24 82620465545216.0
20617.28 82614945841152.0
20617.32 82610776702976.0
20617.36 82610315329536.0
20617.4 82613494611968.0
20617.44 82617848299520.0
20617.48 82621019193344.0
20617.52 82622369759232.0
20617.56 82622436868096.0
20617.6 82621891608576.0
20617.64 82621170188288.0
20617.68 82620473933824.0
20617.72 82619911897088.0
20617.76 82619458912256.0
20617.8 82619031093248.0
20617.84 82618544553984.0
20617.88 82617999294464.0
20617.92 82617412091904.0
20617.96 82616799723520.0
20618.0 82616170577920.0
20618.04 82615541432320.0
20618.08 82614937452544.0
20618.12 82614350249984.0
20618.16 82613779824640.0
20618.2 82613192622080.0
20618.24 82612580253696.0
20618.28 82611909165056.0
20618.32 82611179356160.0
20618.36 82610399215616.0
20618.4 82609652629504.0
20618.44 82609006706688.0
20618.48 82608461447168.0
20618.52 82607941353472.0
20618.56 82607396093952.0
20618.6 82606850834432.0
20618.64 82606339129344.0
20618.68 82605852590080.0
20618.72 82605332496384.0
20618.76 82604770459648.0
20618.8 82604166479872.0
20618.84 82603528945664.0
20618.88 82602866245632.0
20618.92 82602203545600.0
20618.96 82601582788608.0
20619.0 82601003974656.0
20619.04 82600450326528.0
20619.08 82599846346752.0
20619.12 82599141703680.0
20619.16 82598302842880.0
20619.2 82597363318784.0
20619.24 82596440571904.0
20619.28 82595626876928.0
20619.32 82594997731328.0
20619.36 82594561523712.0
20619.4 82594259533824.0
20619.44 82593999486976.0
20619.48 82593680719872.0
20619.52 82593252900864.0
20619.56 82592707641344.0
20619.6 82592078495744.0
20619.64 82591365464064.0
20619.68 82590568546304.0
20619.72 82589729685504.0
20619.76 82588907601920.0
20619.8 82588186181632.0
20619.84 82587590590464.0
20619.88 82587112439808.0
20619.92 82586693009408.0
20619.96 82586273579008.0
20620.0 82585828982784.0
20620.04 82585359220736.0
20620.08 82584847515648.0
20620.12 82584285478912.0
20620.16 82583698276352.0
20620.2 82583043964928.0
20620.24 82582263824384.0
20620.28 82581198471168.0
20620.32 82579713687552.0
20620.36 82577960468480.0
20620.4 82576475684864.0
20620.44 82575812984832.0
20620.48 82575989145600.0
20620.52 82576450519040.0
20620.56 82576576348160.0
20620.6 82575989145600.0
20620.64 82574110097408.0
20620.68 82569487974400.0
20620.72 82559891406848.0
20620.76 82544582197248.0
20620.8 82527695929344.0
20620.84 82517822537728.0
20620.88 82521026985984.0
20620.92 82534641696768.0
20620.96 82550127067136.0
20621.0 82561040646144.0
20621.04 82566400966656.0
20621.08 82568229683200.0
20621.12 82568506507264.0
20621.16 82568229683200.0
20621.2 82567751532544.0
20621.24 82567197884416.0
20621.28 82566619070464.0
20621.32 82566031867904.0
20621.36 82565469831168.0
20621.4 82564907794432.0
20621.44 82564362534912.0
20621.48 82563800498176.0
20621.52 82563213295616.0
20621.56 82562558984192.0
20621.6 82561711734784.0
20621.64 82560403111936.0
20621.68 82558314348544.0
20621.72 82555244118016.0
20621.76 82551536353280.0
20621.8 82548113801216.0
20621.84 82546134089728.0
20621.88 82546234753024.0
20621.92 82548088635392.0
20621.96 82550621995008.0
20622.0 82552761090048.0
20622.04 82553960660992.0
20622.08 82554287816704.0
20622.12 82554044547072.0
20622.16 82553516064768.0
20622.2 82552870141952.0
20622.24 82552165498880.0
20622.28 82551318249472.0
20622.32 82550101901312.0
20622.36 82548331905024.0
20622.4 82546176032768.0
20622.44 82544372482048.0
20622.48 82543726559232.0
20622.52 82544296984576.0
20622.56 82545320394752.0
20622.6 82545999872000.0
20622.64 82546058592256.0
20622.68 82545580441600.0
20622.72 82544699637760.0
20622.76 82543542009856.0
20622.8 82542317273088.0
20622.84 82541402914816.0
20622.88 82541000261632.0
20622.92 82540958318592.0
20622.96 82540815712256.0
20623.0 82540102680576.0
20623.04 82538357850112.0
20623.08 82535262453760.0
20623.12 82531227533312.0
20623.16 82527788204032.0
20623.2 82526672519168.0
20623.24 82528199245824.0
20623.28 82530950709248.0
20623.32 82533249187840.0
20623.36 82534381649920.0
20623.4 82534566199296.0
20623.44 82534247432192.0
20623.48 82533735727104.0
20623.52 82533173690368.0
20623.56 82532603265024.0
20623.6 82532032839680.0
20623.64 82531454025728.0
20623.68 82530858434560.0
20623.72 82530262843392.0
20623.76 82529658863616.0
20623.8 82529054883840.0
20623.84 82528450904064.0
20623.88 82527838535680.0
20623.92 82527226167296.0
20623.96 82526613798912.0
20624.0 82525984653312.0
20624.04 82525355507712.0
20624.08 82524726362112.0
20624.12 82524097216512.0
20624.16 82523484848128.0
20624.2 82522847313920.0
20624.24 82522159448064.0
20624.28 82521379307520.0
20624.32 82520490115072.0
20624.36 82519525425152.0
20624.4 82518535569408.0
20624.44 82517587656704.0
20624.48 82516782350336.0
20624.52 82516195147776.0
20624.56 82515826049024.0
20624.6 82515574390784.0
20624.64 82515331121152.0
20624.68 82515062685696.0
20624.72 82514735529984.0
20624.76 82514324488192.0
20624.8 82513837948928.0
20624.84 82513301078016.0
20624.88 82512747429888.0
20624.92 82512193781760.0
20624.96 82511623356416.0
20625.0 82511036153856.0
20625.04 82510448951296.0
20625.08 82509844971520.0
20625.12 82509249380352.0
20625.16 82508645400576.0
20625.2 82508041420800.0
20625.24 82507429052416.0
20625.28 82506766352384.0
20625.32 82506011377664.0
20625.36 82505113796608.0
20625.4 82504107163648.0
20625.44 82503192805376.0
20625.48 82502555271168.0
20625.52 82502236504064.0
20625.56 82502026788864.0
20625.6 82501716410368.0
20625.64 82501204705280.0
20625.68 82500516839424.0
20625.72 82499753476096.0
20625.76 82499032055808.0
20625.8 82498461630464.0
20625.84 82498017034240.0
20625.88 82497605992448.0
20625.92 82497136230400.0
20625.96 82496599359488.0
20626.0 82496028934144.0
20626.04 82495433342976.0
20626.08 82494829363200.0
20626.12 82494233772032.0
20626.16 82493629792256.0
20626.2 82493025812480.0
20626.24 82492421832704.0
20626.28 82491801075712.0
20626.32 82491146764288.0
20626.36 82490442121216.0
20626.4 82489695535104.0
20626.44 82488957337600.0
20626.48 82488286248960.0
20626.52 82487673880576.0
20626.56 82486986014720.0
20626.6 82486071656448.0
20626.64 82484972748800.0
20626.68 82483982893056.0
20626.72 82483378913280.0
20626.76 82483194363904.0
20626.8 82483169198080.0
20626.84 82483026591744.0
20626.88 82482674270208.0
20626.92 82482170953728.0
20626.96 82481600528384.0
20627.0 82481004937216.0
20627.04 82480392568832.0
20627.08 82479771811840.0
20627.12 82479100723200.0
20627.16 82478219919360.0
20627.2 82476684804096.0
20627.24 82473622962176.0
20627.28 82468304584704.0
20627.32 82461518200832.0
20627.36 82456157880320.0
20627.4 82455327408128.0
20627.44 82459186167808.0
20627.48 82464806535168.0
20627.52 82469135056896.0
20627.56 82471190265856.0
20627.6 82471618084864.0
20627.64 82471307706368.0
20627.68 82470762446848.0
20627.72 82470133301248.0
20627.76 82469462212608.0
20627.8 82468757569536.0
20627.84 82468044537856.0
20627.88 82467381837824.0
20627.92 82466794635264.0
20627.96 82466266152960.0
20628.0 82465720893440.0
20628.04 82465100136448.0
20628.08 82464387104768.0
20628.12 82463606964224.0
20628.16 82462818435072.0
20628.2 82461996351488.0
20628.24 82461132324864.0
20628.28 82460310241280.0
20628.32 82459706261504.0
20628.36 82459395883008.0
20628.4 82459228110848.0
20628.44 82459010007040.0
20628.48 82458632519680.0
20628.52 82458120814592.0
20628.56 82457550389248.0
20628.6 82456954798080.0
20628.64 82456359206912.0
20628.68 82455755227136.0
20628.72 82455142858752.0
20628.76 82454522101760.0
20628.8 82453876178944.0
20628.84 82453188313088.0
20628.88 82452492058624.0
20628.92 82451812581376.0
20628.96 82451216990208.0
20629.0 82450688507904.0
20629.04 82450176802816.0
20629.08 82449614766080.0
20629.12 82448935288832.0
20629.16 82448020930560.0
20629.2 82446812971008.0
20629.24 82445412073472.0
20629.28 82444220891136.0
20629.32 82443616911360.0
20629.36 82443600134144.0
20629.4 82443776294912.0
20629.44 82443725963264.0
20629.48 82443256201216.0
20629.52 82442333454336.0
20629.56 82441058385920.0
20629.6 82439741374464.0
20629.64 82438818627584.0
20629.68 82438516637696.0
20629.72 82438625689600.0
20629.76 82438734741504.0
20629.8 82438583746560.0
20629.84 82438181093376.0
20629.88 82437644222464.0
20629.92 82437057019904.0
20629.96 82436453040128.0
20630.0 82435849060352.0
20630.04 82435236691968.0
20630.08 82434632712192.0
20630.12 82434028732416.0
20630.16 82433416364032.0
20630.2 82432812384256.0
20630.24 82432200015872.0
20630.28 82431587647488.0
20630.32 82430975279104.0
20630.36 82430362910720.0
20630.4 82429750542336.0
20630.44 82429138173952.0
20630.48 82428525805568.0
20630.52 82427913437184.0
20630.56 82427292680192.0
20630.6 82426671923200.0
20630.64 82426051166208.0
20630.68 82425405243392.0
20630.72 82424734154752.0
20630.76 82424004345856.0
20630.8 82423232593920.0
20630.84 82422444064768.0
20630.88 82421663924224.0
20630.92 82420858617856.0
20630.96 82419977814016.0
20631.0 82419080232960.0
20631.04 82418316869632.0
20631.08 82417687724032.0
20631.12 82417050189824.0
20631.16 82416261660672.0
20631.2 82415406022656.0
20631.24 82414676213760.0
20631.28 82414147731456.0
